imdbId,titleType,primaryTitle,originalTitle,startYear,runtimeMinutes
3762944,tvEpisode,Hello Ladies: The Movie,Hello Ladies: The Movie,2014,85
369610,movie,Jurassic World,Jurassic World,2015,124
3106868,movie,Watermark,Watermark,2013,92
4044364,movie,Citizenfour,Citizenfour,2014,114
3759416,movie,Asterix and Obelix: Mansion of the Gods,Astérix: Le domaine des dieux,2014,85
2402619,movie,Hit by Lightning,Hit by Lightning,2014,89
2170439,movie,Horrible Bosses 2,Horrible Bosses 2,2014,108
104135,movie,Double Trouble,Double Trouble,1992,86
214641,video,Dragonheart: A New Beginning,Dragonheart: A New Beginning,1999,84
115650,movie,The Green Planet,La belle verte,1996,99
1911658,movie,Penguins of Madagascar,Penguins of Madagascar,2014,92
2614684,movie,'71,'71,2014,99
1355638,movie,The Rabbi's Cat,Le chat du rabbin,2011,100
3316960,movie,Still Alice,Still Alice,2014,101
1109624,movie,Paddington,Paddington,2014,95
4046784,movie,Maze Runner: The Scorch Trials,Maze Runner: The Scorch Trials,2015,131
2100546,tvMovie,Ice Age: A Mammoth Christmas,Ice Age: A Mammoth Christmas,2011,26
1567437,movie,The Voices,The Voices,2014,103
91364,movie,Courier,Kuryer,1986,88
2304915,movie,The Green Prince,The Green Prince,2014,101
1274586,movie,Dying of the Light,Dying of the Light,2014,94
1865393,movie,Hellbenders,Hellbenders,2012,85
117238,movie,Omega Doom,Omega Doom,1996,84
2543702,movie,By the Gun,By the Gun,2014,110
1216491,movie,Kill the Messenger,Kill the Messenger,2014,112
972785,video,Bring It On: In It to Win It,Bring It On: In It to Win It,2007,90
200215,movie,Tifosi,Tifosi,1999,120
2130270,movie,The Mule,The Mule,2014,103
2310332,movie,The Hobbit: The Battle of the Five Armies,The Hobbit: The Battle of the Five Armies,2014,144
1020072,movie,Selma,Selma,2014,128
1809398,movie,Unbroken,Unbroken,2014,137
2261331,movie,Black Sea,Black Sea,2014,114
1782451,movie,Good Copy Bad Copy,Good Copy Bad Copy,2007,59
2139555,movie,Playing It Cool,Playing It Cool,2014,94
906325,movie,Bagboy,Bagboy,2007,94
2017486,movie,Closer to the Moon,Closer to the Moon,2014,112
2326554,movie,A Girl Walks Home Alone at Night,A Girl Walks Home Alone at Night,2014,101
424934,tvSpecial,Dave Chappelle: For What It's Worth,Dave Chappelle: For What It's Worth,2004,60
1599351,video,Scooby-Doo! Abracadabra-Doo,Scooby-Doo! Abracadabra-Doo,2009,76
3612616,movie,Mommy,Mommy,2014,139
2305051,movie,Wild,Wild,2014,115
2784678,movie,Top Five,Top Five,2014,102
3823690,tvSpecial,Bill Burr: I'm Sorry You Feel That Way,Bill Burr: I'm Sorry You Feel That Way,2014,80
1126590,movie,Big Eyes,Big Eyes,2014,106
2180411,movie,Into the Woods,Into the Woods,2014,125
3179568,movie,"Men, Women & Children","Men, Women & Children",2014,119
2788710,movie,The Interview,The Interview,2014,112
2802144,movie,Kingsman: The Secret Service,Kingsman: The Secret Service,2014,129
2290153,tvSpecial,Bill Burr: You People Are All the Same.,Bill Burr: You People Are All the Same,2012,69
2692250,movie,Night at the Museum: Secret of the Tomb,Night at the Museum: Secret of the Tomb,2014,98
1343740,movie,Paradox,Paradox,2010,83
2280378,short,The Punisher: Dirty Laundry,The Punisher: Dirty Laundry,2012,10
1121096,movie,Seventh Son,Seventh Son,2014,102
3788052,movie,Corner Gas: The Movie,Corner Gas: The Movie,2014,90
76360,movie,A Man Called Blade,Mannaja,1977,101
910885,movie,A Merry Friggin' Christmas,A Merry Friggin' Christmas,2014,88
2061702,movie,To the Forest of Firefly Lights,Hotarubi no mori e,2011,45
2338151,movie,PK,PK,2014,153
1823672,movie,Chappie,Chappie,2015,120
3674140,movie,The Salt of the Earth,The Salt of the Earth,2014,110
3560686,movie,The Fool,Durak,2014,116
2446042,movie,Taken 3,Taken 3,2014,108
2717822,movie,Blackhat,Blackhat,2015,133
17271,movie,By the Law,Po zakonu,1926,80
2452200,movie,Son of a Gun,Son of a Gun,2014,108
1340138,movie,Terminator Genisys,Terminator Genisys,2015,126
2246779,tvSpecial,John Mulaney: New in Town,John Mulaney: New in Town,2012,60
1503646,tvSpecial,Patton Oswalt: My Weakness Is Strong,Patton Oswalt: My Weakness Is Strong,2009,64
95330,tvMovie,The Hound of the Baskervilles,The Hound of the Baskervilles,1988,105
3837196,movie,Man on High Heels,Haihil,2014,125
1164647,video,Space Buddies,Space Buddies,2009,84
3132738,tvMiniSeries,Houdini,Houdini,2014,174
105606,tvMovie,To Grandmother's House We Go,To Grandmother's House We Go,1992,96
324941,video,101 Dalmatians 2: Patch's London Adventure,101 Dalmatians II: Patch's London Adventure,2002,74
3138104,movie,The Hungover Games,The Hungover Games,2014,85
2570858,movie,The Duke of Burgundy,The Duke of Burgundy,2014,104
3264102,movie,Red Army,Red Army,2014,84
3235888,movie,It Follows,It Follows,2014,100
2561546,movie,The Town That Dreaded Sundown,The Town That Dreaded Sundown,2014,86
56912,movie,Carry on Cabby,Carry on Cabby,1963,91
55831,movie,Carry on Cruising,Carry on Cruising,1962,89
1717578,tvSpecial,Bill Burr: Let It Go,Bill Burr: Let It Go,2010,65
1254947,tvSpecial,Bill Burr: Why Do I Do This?,Bill Burr: Why Do I Do This?,2008,55
988083,movie,Killer Movie,Killer Movie,2008,93
2215489,tvSpecial,Sebastian Maniscalco: What's Wrong with People?,Sebastian Maniscalco: What's Wrong with People?,2012,75
472602,video,Stuart Little 3: Call of the Wild,Stuart Little 3: Call of the Wild,2005,72
408828,movie,Guy X,Guy X,2005,101
1935929,video,Tooth Fairy 2,Tooth Fairy 2,2012,90
1127205,tvMiniSeries,The Diary of Anne Frank,The Diary of Anne Frank,2009,150
61557,movie,The Deadly Bees,The Deadly Bees,1966,84
2761578,video,Wicked Blood,Wicked Blood,2014,92
117223,movie,Oblivion 2: Backlash,Oblivion 2: Backlash,1996,83
1392190,movie,Mad Max: Fury Road,Mad Max: Fury Road,2015,120
3195644,movie,Insidious: Chapter 3,Insidious: Chapter 3,2015,97
2488496,movie,Star Wars: Episode VII - The Force Awakens,Star Wars: Episode VII - The Force Awakens,2015,138
2638144,movie,Ben-Hur,Ben-Hur,2016,123
803096,movie,Warcraft,Warcraft,2016,123
2395427,movie,Avengers: Age of Ultron,Avengers: Age of Ultron,2015,141
1790809,movie,Pirates of the Caribbean: Dead Men Tell No Tales,Pirates of the Caribbean: Dead Men Tell No Tales,2017,129
974015,movie,Justice League,Justice League,2017,120
478970,movie,Ant-Man,Ant-Man,2015,117
1502712,movie,Fantastic Four,Fantastic Four,2015,100
1431045,movie,Deadpool,Deadpool,2016,108
1825683,movie,Black Panther,Black Panther,2018,134
4154756,movie,Avengers: Infinity War,Avengers: Infinity War,2018,149
3501632,movie,Thor: Ragnarok,Thor: Ragnarok,2017,130
3896198,movie,Guardians of the Galaxy Vol. 2,Guardians of the Galaxy Vol. 2,2017,136
3498820,movie,Captain America: Civil War,Captain America: Civil War,2016,147
1211837,movie,Doctor Strange,Doctor Strange,2016,115
3385516,movie,X-Men: Apocalypse,X-Men: Apocalypse,2016,144
2250912,movie,Spider-Man: Homecoming,Spider-Man: Homecoming,2017,133
2113659,movie,Elsa & Fred,Elsa & Fred,2014,93
1439235,tvSpecial,Jim Jefferies: I Swear to God,Jim Jefferies: I Swear to God,2009,58
117942,tvMovie,Tornado!,Tornado!,1996,89
41190,movie,The Blue Lagoon,The Blue Lagoon,1949,101
2379386,movie,In the Name of the King: The Last Mission,In the Name of the King: The Last Mission,2014,86
3442006,movie,Cake,Cake,2014,102
1705115,tvSpecial,Kevin Smith: Too Fat for 40!,Kevin Smith: Too Fat for 40!,2010,120
1429433,movie,"Snowflake, the White Gorilla",Floquet de Neu,2011,86
74739,movie,Kenny & Company,Kenny & Company,1976,90
1698647,tvMovie,Delirium,Delirium,2014,52
63804,short,Why Man Creates,Why Man Creates,1968,29
2039393,movie,The Gambler,The Gambler,2014,111
48992,movie,The Beast of Hollow Mountain,The Beast of Hollow Mountain,1956,79
3045616,movie,Mortdecai,Mortdecai,2015,107
2322441,movie,Fifty Shades of Grey,Fifty Shades of Grey,2015,125
173886,tvMovie,Halloweentown,Halloweentown,1998,84
414078,tvMovie,Halloweentown High,Halloweentown High,2004,82
193164,tvMovie,A Flintstones Christmas Carol,A Flintstones Christmas Carol,1994,69
73099,short,Hedgehog in the Fog,Yozhik v tumane,1975,11
101095,tvEpisode,The Cave of the Golden Rose,Fantaghirò,1991,200
2923316,movie,American Heist,American Heist,2014,94
1808482,tvMovie,Solaris,Solyaris,1968,142
374463,tvMiniSeries,The Pacific,The Pacific,2010,530
4191054,movie,Strange Magic,Strange Magic,2015,99
1666801,movie,The DUFF,The Duff,2015,101
2243469,movie,"Daddy, I'm a Zombie","Papá, soy una zombi",2011,80
465997,video,The Fox and the Hound 2,The Fox and the Hound 2,2006,69
59550,movie,Operation 'Y' & Other Shurik's Adventures,Operatsiya 'Y' i drugie priklyucheniya Shurika,1965,95
2436386,movie,Project Almanac,Project Almanac,2015,106
4368814,tvSpecial,Louis C.K.: Live at the Comedy Store,Louis C.K.: Live at the Comedy Store,2015,66
2381111,movie,Brooklyn,Brooklyn,2015,117
3416744,movie,The End of the Tour,The End of the Tour,2015,106
3726704,movie,Experimenter,Experimenter,2015,98
2872462,movie,Mistress America,Mistress America,2015,84
3346224,movie,Zipper,Zipper,2015,112
1178665,movie,A Walk in the Woods,A Walk in the Woods,2015,104
2273657,movie,True Story,True Story,2015,99
4229236,movie,Cobain: Montage of Heck,Cobain: Montage of Heck,2015,132
4257858,movie,Going Clear: Scientology & the Prison of Belief,Going Clear: Scientology & the Prison of Belief,2015,119
4284010,movie,"What Happened, Miss Simone?","What Happened, Miss Simone?",2015,101
2917506,movie,A Story of Children and Film,A Story of Children and Film,2013,106
2044056,tvMiniSeries,The Story of Film: An Odyssey,The Story of Film: An Odyssey,2011,60
3090634,movie,Eden,Eden,2014,131
3850214,movie,Dope,Dope,2015,103
2582496,movie,Me and Earl and the Dying Girl,Me and Earl and the Dying Girl,2015,105
3844362,movie,The Overnight,The Overnight,2015,79
420293,movie,The Stanford Prison Experiment,The Stanford Prison Experiment,2015,122
1883180,movie,A Pigeon Sat on a Branch Reflecting on Existence,En duva satt på en gren och funderade på tillvaron,2014,101
1850397,movie,The Loft,The Loft,2014,108
3480796,movie,Vice,Vice,2015,96
888817,tvEpisode,Blue Harvest,Blue Harvest,2007,48
69409,movie,Trinity and Sartana Are Coming,Trinità e Sartana figli di...,1972,102
1420554,tvSpecial,Kevin Hart: I'm a Grown Little Man,Kevin Hart: I'm a Grown Little Man,2009,73
3234126,tvSpecial,Jim Norton: American Degenerate,Jim Norton: American Degenerate,2013,61
3958494,tvSpecial,Jim Jefferies: BARE,Jim Jefferies: BARE,2014,77
102002,movie,Hard Promises,Hard Promises,1991,95
3460252,movie,The Hateful Eight,The Hateful Eight,2015,168
3628334,tvSpecial,Patton Oswalt: Tragedy Plus Comedy Equals Time,Patton Oswalt: Tragedy Plus Comedy Equals Time,2014,59
2231253,movie,Wild Card,Wild Card,2015,92
3622592,movie,Paper Towns,Paper Towns,2015,109
884732,movie,The Wedding Ringer,The Wedding Ringer,2015,101
2535470,movie,Wyrmwood: Road of the Dead,Wyrmwood,2014,98
3181822,movie,The Boy Next Door,The Boy Next Door,2015,91
3007302,movie,Boy Meets Girl,Boy Meets Girl,2014,95
4226388,movie,Victoria,Victoria,2015,138
2650978,movie,The Dark Valley,Das finstere Tal,2014,115
1571404,short,I'm Here,I'm Here,2010,31
2474024,movie,The Last Five Years,The Last Five Years,2014,94
2554274,movie,Crimson Peak,Crimson Peak,2015,119
3829170,video,Dragonheart 3: The Sorcerer's Curse,Dragonheart 3: The Sorcerer's Curse,2015,98
206636,tvSpecial,Chris Rock: Bigger & Blacker,Chris Rock: Bigger & Blacker,1999,65
137355,movie,O Amor Natural,O Amor Natural,1996,76
1772382,movie,The Forgotten Space,The Forgotten Space,2010,112
1466054,movie,Cloudburst,Cloudburst,2011,93
3500822,tvSpecial,Tom Segura: Completely Normal,Tom Segura: Completely Normal,2014,74
119310,video,"Honey, We Shrunk Ourselves!","Honey, We Shrunk Ourselves!",1997,74
348124,video,Stitch! The Movie,Stitch! The Movie,2003,60
2637294,movie,Hot Tub Time Machine 2,Hot Tub Time Machine 2,2015,93
3723996,short,Johnny Express,Johnny Express,2014,5
195753,video,Eddie Izzard: Glorious,Eddie Izzard: Glorious,1997,99
2290553,movie,Northmen - A Viking Saga,Northmen - A Viking Saga,2014,97
2933474,movie,Superfast!,Superfast!,2015,99
2392672,movie,Reality,Réalité,2014,95
2582426,movie,Julia,Julia,2014,95
2381941,movie,Focus,Focus,2015,105
2247732,video,Marvel One-Shot: Item 47,Marvel One-Shot: Item 47,2012,12
2555736,movie,The Second Best Exotic Marigold Hotel,The Second Best Exotic Marigold Hotel,2015,122
963207,tvSpecial,George Carlin... It's Bad for Ya!,George Carlin... It's Bad for Ya!,2008,70
2401097,movie,Tracers,Tracers,2015,94
2097298,movie,"McFarland, USA","McFarland, USA",2015,129
2358925,movie,Unfinished Business,Unfinished Business,2015,91
2636124,movie,Ghost in the Shell: Arise - Border 1: Ghost Pain,Ghost in the Shell Arise: Border 1 - Ghost Pain,2013,58
2199571,movie,Run All Night,Run All Night,2015,114
1991031,movie,Digging Up the Marrow,Digging Up the Marrow,2014,89
1780798,movie,Clown,Clown,2014,100
1661199,movie,Cinderella,Cinderella,2015,105
2917388,movie,Kidnapping Mr. Heineken,Kidnapping Mr. Heineken,2015,95
3203616,movie,The Cobbler,The Cobbler,2014,99
2418558,movie,Ruby Red,Rubinrot,2013,122
3332064,movie,Pan,Pan,2015,111
1791682,movie,While We're Young,While We're Young,2014,97
41968,movie,Too Late for Tears,Too Late for Tears,1949,99
2908446,movie,The Divergent Series: Insurgent,Insurgent,2015,119
120471,movie,Would I Lie to You?,La vérité si je mens!,1997,100
468445,tvMovie,The Amazing Screw-On Head,The Amazing Screw-On Head,2006,22
2224026,movie,Home,Home,2015,94
2649554,movie,Midnight Special,Midnight Special,2016,112
2515034,movie,The Gunman,The Gunman,2015,115
2820852,movie,Furious 7,Fast & Furious 7,2015,137
2118624,movie,The Final Girls,The Final Girls,2015,91
3395184,movie,Spring,Spring,2014,109
4475970,short,Power Rangers,Power Rangers,2015,14
484855,tvSpecial,George Carlin: Life Is Worth Losing,George Carlin: Life Is Worth Losing,2005,75
2182001,movie,Legend No. 17,Legenda No. 17,2013,134
87650,movie,Love and Doves,Lyubov i golubi,1985,107
2561572,movie,Get Hard,Get Hard,2015,100
3892434,movie,That Sugar Film,That Sugar Film,2014,90
2204315,video,Saving Santa,Saving Santa,2013,83
64146,movie,The Brain,Le cerveau,1969,115
1114698,video,Tom and Jerry: A Nutcracker Tale,Tom and Jerry: A Nutcracker Tale,2007,47
1595366,movie,What Men Talk About,O chyom govoryat muzhchiny,2010,93
2393845,movie,Kill Me Three Times,Kill Me Three Times,2014,90
2548208,movie,Poker Night,Poker Night,2014,104
107930,movie,Reckless Kelly,Reckless Kelly,1993,103
92216,movie,Willy/Milly,Willy/Milly,1986,86
2872750,movie,Shaun the Sheep Movie,Shaun the Sheep Movie,2015,85
2493486,movie,Last Knights,Last Knights,2015,115
4299972,tvMiniSeries,The Jinx: The Life and Deaths of Robert Durst,The Jinx: The Life and Deaths of Robert Durst,2015,279
4324274,video,Batman vs. Robin,Batman vs. Robin,2015,80
2922440,movie,Nice and Easy,Libre et assoupi,2014,93
2404425,movie,Woman in Gold,Woman in Gold,2015,109
4073952,tvSpecial,Iliza Shlesinger: Freezing Hot,Iliza Shlesinger: Freezing Hot,2015,71
2962876,movie,The Road Within,The Road Within,2014,100
89538,movie,The Malibu Bikini Shop,The Malibu Bikini Shop,1986,99
1964418,movie,Tomorrowland,Tomorrowland,2015,130
113638,movie,Let It Be Me,Let It Be Me,1995,88
2656588,movie,Buzzard,Buzzard,2014,97
3450650,movie,Paul Blart: Mall Cop 2,Paul Blart: Mall Cop 2,2015,94
3149640,movie,Seve: The Movie,Seve: The Movie,2014,124
3365778,movie,Breathe,Respire,2014,91
124770,movie,Patlabor 2: The Movie,Kidô keisatsu patorebâ: The Movie 2,1993,113
3104930,movie,Da Sweet Blood of Jesus,Da Sweet Blood of Jesus,2014,123
2726560,movie,The Longest Ride,The Longest Ride,2015,123
1555440,movie,Girltrash: All Night Long,Girltrash: All Night Long,2014,86
3622332,movie,Sword of Vengeance,Sword of Vengeance,2015,87
2404299,movie,Lovesick,Lovesick,2014,85
1772288,movie,Danny Collins,Danny Collins,2015,106
327698,tvMovie,The Even Stevens Movie,The Even Stevens Movie,2003,93
2044801,movie,Kite,Kite,2014,90
3064298,movie,Man Up,Man Up,2015,88
2126355,movie,San Andreas,San Andreas,2015,114
2788716,movie,Welcome to Me,Welcome to Me,2014,87
3098812,tvEpisode,Comedy Central Roast of James Franco,Comedy Central Roast of James Franco,2013,70
3699674,movie,We Could Be King,We Could Be King,2014,80
2679042,movie,Hitman: Agent 47,Hitman: Agent 47,2015,96
4312536,movie,Ch/B,Ch/B,2014,92
3623726,movie,Ricki and the Flash,Ricki and the Flash,2015,101
3155242,movie,Partisan,Partisan,2015,94
3327624,movie,Infini,Infini,2015,110
2848292,movie,Pitch Perfect 2,Pitch Perfect 2,2015,115
2980472,movie,Just Before I Go,Just Before I Go,2014,95
2402927,movie,Carol,Carol,2015,118
76727,movie,Office Romance,Sluzhebnyy roman,1977,159
55400,short,Bootleggers,Samogonshchiki,1962,19
3464902,movie,The Lobster,The Lobster,2015,119
3499048,movie,Gueros,Güeros,2014,106
1881002,movie,Maggie,Maggie,2015,95
2967224,movie,Hot Pursuit,Hot Pursuit,2015,87
3205376,movie,Slow West,Slow West,2015,84
2403021,movie,The Green Inferno,The Green Inferno,2013,100
1731701,movie,Barely Lethal,Barely Lethal,2015,96
60330,movie,Carry on Don't Lose Your Head,Don't Lose Your Head,1967,90
439876,movie,What Love Is,What Love Is,2007,93
59855,movie,Havoc in Heaven,Da nao tian gong,1961,114
2486678,movie,5 to 7,5 to 7,2014,95
72613,movie,Afonya,Afonya,1975,92
874952,short,My Love,Moya lyubov,2006,26
1217565,movie,Radio Day,Den radio,2008,100
3659388,movie,The Martian,The Martian,2015,144
2948790,movie,Return to Sender,Return to Sender,2015,92
3472226,short,Kung Fury,Kung Fury,2015,31
1198196,movie,Election Day,Den vyborov,2007,122
3312830,movie,Youth,Youth,2015,124
3247714,movie,Survivor,Survivor,2015,96
4382552,movie,Hot Girls Wanted,Hot Girls Wanted,2015,84
80037,tvMovie,The Very Same Munchhausen,Tot samyy Myunkhgauzen,1980,142
80439,movie,The Taming of the Scoundrel,Il bisbetico domato,1980,107
419058,movie,Phir Hera Pheri,Phir Hera Pheri,2006,153
3079380,movie,Spy,Spy,2015,120
3152624,movie,Trainwreck,Trainwreck,2015,125
85204,movie,BMX Bandits,BMX Bandits,1983,88
3817848,movie,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,Turtle Power: The Definitive History of the Teenage Mutant Ninja Turtles,2014,98
1243974,movie,Aloha,Aloha,2015,105
3672840,movie,Dragon Blade,Tian jiang xiong shi,2015,127
1674771,movie,Entourage,Entourage,2015,104
4393514,movie,Bitter Lake,Bitter Lake,2015,136
3133722,movie,No Way Jose,No Way Jose,2015,97
1924273,movie,Ghost Graduation,Promoción fantasma,2012,88
45708,short,Duck Amuck,Duck Amuck,1953,7
2096673,movie,Inside Out,Inside Out,2015,95
2415458,movie,The Wolfpack,The Wolfpack,2015,90
3043546,tvSpecial,Trevor Noah: African American,Trevor Noah: African American,2013,69
903657,movie,Love & Mercy,Love & Mercy,2014,121
1951266,movie,The Hunger Games: Mockingjay - Part 2,The Hunger Games: Mockingjay - Part 2,2015,137
2120120,movie,Pixels,Pixels,2015,105
3183660,movie,Fantastic Beasts and Where to Find Them,Fantastic Beasts and Where to Find Them,2016,132
1585255,movie,The Hairdresser,Die Friseuse,2010,106
193524,tvMovie,The Star Wars Holiday Special,The Star Wars Holiday Special,1978,97
3168230,movie,Mr. Holmes,Mr. Holmes,2015,104
2709768,movie,The Secret Life of Pets,The Secret Life of Pets,2016,87
1024215,video,Ghost in the Shell: Stand Alone Complex - The Laughing Man,Kôkaku kidôtai: Stand alone complex - The laughing man,2005,160
2140379,movie,Self/less,Self/less,2015,117
1618442,movie,The Last Witch Hunter,The Last Witch Hunter,2015,106
3850590,movie,Krampus,Krampus,2015,98
1386697,movie,Suicide Squad,Suicide Squad,2016,123
1628841,movie,Independence Day: Resurgence,Independence Day: Resurgence,2016,120
2660888,movie,Star Trek Beyond,Star Trek Beyond,2016,122
495034,movie,Golmaal: Fun Unlimited,Golmaal: Fun Unlimited,2006,150
297814,video,Bruce Lee: A Warrior's Journey,Bruce Lee: A Warrior's Journey,2000,100
84921,movie,Five Elements Ninjas,Ren zhe wu di,1982,107
79043,movie,The Magnificent Ruffians,Mai ming xiao zi,1979,82
2637276,movie,Ted 2,Ted 2,2015,115
1727770,movie,Absolutely Anything,Absolutely Anything,2015,85
2293640,movie,Minions,Minions,2015,91
111190,movie,The Silence of the Hams,Il silenzio dei prosciutti,1994,81
115714,video,Bloodsport III,Bloodsport III,1996,91
1979388,movie,The Good Dinosaur,The Good Dinosaur,2015,93
1355683,movie,Black Mass,Black Mass,2015,123
2379713,movie,Spectre,Spectre,2015,148
86148,movie,Golgo 13: The Professional,Golgo 13,1983,94
363828,video,Mortal Kombat: The Journey Begins,Mortal Kombat: The Journey Begins,1995,54
3899796,tvMovie,Sharknado 3: Oh Hell No!,Sharknado 3: Oh Hell No!,2015,93
1421378,video,Scooby-Doo and the Samurai Sword,Scooby-Doo! And the Samurai Sword,2008,74
418141,video,Scooby-Doo and the Loch Ness Monster,Scooby-Doo and the Loch Ness Monster,2004,74
2235542,video,Big Top Scooby-Doo!,Big Top Scooby-Doo!,2012,80
191423,tvMovie,Scooby Goes Hollywood,Scooby-Doo Goes Hollywood,1979,49
1082588,tvSpecial,Gabriel Iglesias: Hot and Fluffy,Gabriel Iglesias: Hot and Fluffy,2007,60
246641,tvSpecial,George Carlin: Back in Town,George Carlin: Back in Town,1996,60
246645,tvSpecial,George Carlin: You Are All Diseased,George Carlin: You Are All Diseased,1999,65
1260502,movie,Ghost in the Shell 2.0,Kôkaku kidôtai 2.0,2008,83
218388,tvMovie,Larry David: Curb Your Enthusiasm,Larry David: Curb Your Enthusiasm,1999,59
1999192,movie,Kevin Hart: Laugh at My Pain,Kevin Hart: Laugh at My Pain,2011,89
808508,video,Tom and Jerry in Shiver Me Whiskers,Tom and Jerry in Shiver Me Whiskers,2006,74
4209802,tvSpecial,Jeff Dunham: All Over the Map,Jeff Dunham: All Over the Map,2014,83
1296373,movie,The FP,The FP,2011,82
1980162,video,Kung Fu Panda: Secrets of the Masters,Kung Fu Panda: Secrets of the Masters,2011,23
2080374,movie,Steve Jobs,Steve Jobs,2015,122
2884018,movie,Macbeth,Macbeth,2015,113
1524930,movie,Vacation,Vacation,2015,99
2428170,movie,Creep,Creep,2014,77
2967008,movie,The Face of an Angel,The Face of an Angel,2014,101
4442130,movie,Wild Horses,Wild Horses,2015,100
2758904,movie,Search Party,Search Party,2014,93
3248600,movie,The Squeeze,The Squeeze,2015,95
1629242,movie,Careful What You Wish For,Careful What You Wish For,2015,91
2145829,movie,Robot Overlords,Robot Overlords,2014,90
3525346,video,Bad Asses on the Bayou,Bad Asses on the Bayou,2015,85
455135,movie,The Eye 3,Gin gwai 10,2005,86
496325,tvMovie,Kiss me Kismet,Meine verrückte türkische Hochzeit,2006,95
2517558,movie,Da geht noch was,Da geht noch was,2013,101
67952,movie,Villain,Villain,1971,98
1321869,movie,The Lovers,The Lovers,2015,109
2975590,movie,Batman v Superman: Dawn of Justice,Batman v Superman: Dawn of Justice,2016,151
2181959,movie,God Loves Caviar,O Theos agapaei to haviari,2012,101
87746,movie,Mortuary,Mortuary,1982,93
94673,tvMovie,April Morning,April Morning,1988,100
2870648,movie,Amy,Amy,2015,128
3511542,movie,That Demon Within,Moh ging,2014,111
207374,movie,Carnival Magic,Carnival Magic,1983,86
2268016,movie,Magic Mike XXL,Magic Mike XXL,2015,115
3040964,movie,The Jungle Book,The Jungle Book,2016,106
1286785,video,Dragon Ball Z Gaiden: Saiya-jin Zetsumetsu Keikaku,Dragon Ball Z Gaiden: Saiya-jin Zetsumetsu Keikaku,1993,59
3819668,movie,"Dragon Ball Z: Resurrection ""F""",Dragon Ball Z: Doragon bôru Z - Fukkatsu no 'F',2015,93
1638355,movie,The Man from U.N.C.L.E.,The Man from U.N.C.L.E.,2015,116
2140423,movie,Sorrow,Sorrow,2015,91
3895884,tvMovie,7 Days in Hell,7 Days in Hell,2015,43
3488710,movie,The Walk,The Walk,2015,123
4172430,movie,13 Hours,13 Hours,2016,144
1951299,movie,Un giorno devi andare,Un giorno devi andare,2013,109
2796678,movie,The Opposite Sex,The Opposite Sex,2014,97
2309260,movie,The Gallows,The Gallows,2015,81
2808986,movie,Tokyo Tribe,Tokyo Tribe,2014,116
3689498,short,Feast,Feast,2014,6
4126340,video,Joe Dirt 2: Beautiful Loser,Joe Dirt 2: Beautiful Loser,2015,107
122227,movie,Treasure Island Part II: Captain Flint's Treasure,Ostrov Sokrovishch,1989,107
382868,movie,Nasu: Summer in Andalusia,Nasu: Andalusia no natsu,2003,47
2402101,movie,Dark Places,Dark Places,2015,113
465316,tvMiniSeries,Afro Samurai,Afro Samurai,2007,26
4328798,movie,Masss,Masss,2015,151
1663202,movie,The Revenant,The Revenant,2015,156
3715320,movie,Irrational Man,Irrational Man,2015,95
904049,movie,Exte: Hair Extensions,Ekusute,2007,108
3411432,movie,All Creatures Big And Small,Ooops! Noah Is Gone...,2015,87
1798684,movie,Southpaw,Southpaw,2015,124
3397884,movie,Sicario,Sicario,2015,121
3086442,movie,Goodnight Mommy,"Ich seh, Ich seh",2014,99
2134170,movie,10 Cent Pistol,10 Cent Pistol,2014,91
443465,movie,Before We Go,Before We Go,2014,95
2401878,movie,Anomalisa,Anomalisa,2015,90
4005402,movie,Colonia,Colonia,2015,110
3017864,movie,Ghost in the Shell Arise: Border 2 - Ghost Whisper,Ghost in the Shell Arise: Border 2 - Ghost Whisper,2013,57
1725986,movie,Some Kind of Beautiful,Some Kind of Beautiful,2014,99
128221,movie,Fracchia Vs. Dracula,Fracchia contro Dracula,1985,94
2737926,movie,Always Watching: A Marble Hornets Story,Always Watching: A Marble Hornets Story,2015,92
82562,movie,Madly in Love,Innamorato pazzo,1981,102
2361509,movie,The Intern,The Intern,2015,121
95312,movie,Hollywood Chainsaw Hookers,Hollywood Chainsaw Hookers,1988,75
3774694,movie,Love,Love,2015,135
3170832,movie,Room,Room,2015,118
3687398,movie,The Runner,The Runner,2015,90
4178092,movie,The Gift,The Gift,2015,108
246643,tvSpecial,George Carlin: Jammin' in New York,George Carlin: Jammin' in New York,1992,59
4263482,movie,The Witch,The VVitch: A New-England Folktale,2015,92
3877674,movie,Men & Chicken,Mænd & høns,2015,104
3793788,movie,The Escort,The Escort,2015,88
1413314,tvEpisode,The Waters of Mars,The Waters of Mars,2009,62
1329665,tvEpisode,"Something, Something, Something, Dark Side","Something, Something, Something, Dark Side",2009,44
3567288,movie,The Visit,The Visit,2015,94
1741273,movie,Secret in Their Eyes,Secret in Their Eyes,2015,111
516,short,The Electric Hotel,El hotel eléctrico,1908,8
4705522,tvSpecial,Jeff Ross Roasts Criminals: Live at Brazos County Jail,Jeff Ross Roasts Criminals: Live at Brazos County Jail,2015,51
4084744,movie,Battle for Sevastopol,Bitva za Sevastopol,2015,110
3316948,movie,American Ultra,American Ultra,2015,96
1398426,movie,Straight Outta Compton,Straight Outta Compton,2015,147
